"","PROTID","10BT2_43_ADJNSAF","10NBT0_22_ADJNSAF","10NBT2_90_ADJNSAF","13BT2_71_ADJNSAF","13NBT0_112_ADJNSAF","13NBT2_101_ADJNSAF","20NBT0_73_ADJNSAF","20NBT2_123_ADJNSAF","21BT2_40_ADJNSAF","21NBT0_35_ADJNSAF","21NBT2_26_ADJNSAF","25NBT0_102_ADJNSAF","25NBT2_32_ADJNSAF","26BT2_127_ADJNSAF","26NBT0_81_ADJNSAF","26NBT2_49_ADJNSAF","28NBT0_120_ADJNSAF","28NBT2_24_ADJNSAF","55BT2_96_ADJNSAF","55NBT0_19_ADJNSAF","55NBT2_79_ADJNSAF","5BT2_110_ADJNSAF","5NBT0_39_ADJNSAF","5NBT2_66_ADJNSAF","66BT2_17_ADJNSAF","66NBT0_129_ADJNSAF","66NBT2_119_ADJNSAF","73BT2_21_ADJNSAF","73NBT0_91_ADJNSAF","73NBT2_108_ADJNSAF","74BT2_88_ADJNSAF","74NBT0_64_ADJNSAF","74NBT2_42_ADJNSAF"
"1337","lcl|c233103_g2_i1|m.18143",8.0993,9.0163,0,0,0,0,8.5614,9.3258,8.5371,9.1513,8.4977,8.914,0,8.2844,0,0,9.484,0,9.8593,0,0,0,0,0,37.1126,8.7336,26.9435,8.4874,9.376,8.9657,0,0,8.8008
"1338","lcl|c233130_g1_i1|m.18171",5.8528,3.2577,7.1341,17.4951,13.3204,16.0386,34.0271,30.3259,6.1692,6.613,9.211,6.4415,3.301,29.9328,14.4329,18.9253,27.4136,7.219,3.5623,10.9328,16.0148,9.4162,16.1635,45.737,20.1139,12.6222,16.2251,30.6662,16.9384,12.9577,16.7647,21.5884,22.2589
"1339","lcl|c233138_g2_i2|m.18184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","lcl|c233143_g2_i4|m.18206",0,0,0,1.8777,0,0,0,0,3.9726,0,1.9771,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1587,0,0,0,0,0,10.7956,2.317,0
"1341","lcl|c233215_g1_i5|m.18281",0,15.0864,0,0,15.4216,0,4.7751,5.2014,14.2846,10.2082,14.2187,14.9153,0,4.6206,4.4559,0,0,0,16.497,0,9.8886,4.8451,0,27.1548,10.3497,0,15.0276,9.4677,5.2294,15.0018,15.5274,22.2168,14.7258
"1342","lcl|c233235_g3_i2|m.18302",0,0,0,0,4.6435,0,0,0,0,0,0,4.491,0,4.1738,0,0,0,5.0331,0,0,0,0,0,0,4.6745,0,4.5249,4.2761,4.7238,0,4.6753,0,4.434
"1343","lcl|c233260_g1_i1|m.18321",0,0,0,12.0142,0,26.4336,0,27.767,25.4188,0,25.3015,106.1641,54.404,12.3332,0,25.9927,28.238,0,0,45.0464,0,0,13.3197,28.9923,165.7509,13.0019,26.7409,0,0,0,234.8572,0,13.1019
"1344","lcl|c233274_g2_i1|m.18341",0,6.3758,0,0,0,0,6.0542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2234
"1345","lcl|c215397_g1_i1|m.4004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8963,0,0,0,0,64.2333,0,0,0,0,0,25.6981,27.5768,12.1857
"1346","lcl|c233306_g1_i2|m.18390",256.7021,250.4453,225.0076,310.3805,308.5245,246.6026,222.5668,162.7318,282.7381,306.3368,393.402,304.7445,253.7712,271.4196,264.59,282.9039,280.3233,234.7994,252.7956,222.6936,299.9033,253.6728,251.7081,353.6962,284.1515,307.9056,214.288,262.9575,317.1994,261.8115,317.251,244.6946,256.9956
"1347","lcl|c233334_g2_i12|m.18425",3.8183,0,0,0,0,8.3706,8.0722,4.3964,4.0246,8.6283,8.0121,8.4047,0,7.811,11.2989,0,0,4.7095,0,0,4.1791,20.4765,0,9.1809,39.3658,4.1173,8.468,12.0036,22.1006,0,0,9.3892,4.1489
"1348","lcl|c233334_g2_i17|m.18426",4.5047,0,0,35.9075,5.1261,9.8755,9.5234,5.1868,4.7482,10.1795,9.4525,9.9156,0,9.2153,13.3302,0,0,5.5562,0,11.2194,4.9304,24.1577,0,10.8314,0,4.8574,9.9903,14.1616,0,9.9731,25.8063,11.0772,4.8948
"1349","lcl|c233342_g3_i7|m.18440",0,0,0,0,0,0,0,0,0,24.8212,7.6829,0,0,0,0,0,8.5746,9.032,0,9.119,0,0,0,0,16.7769,0,0,7.6736,42.3847,8.106,8.39,0,0
"1350","lcl|c233342_g3_i9|m.18441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8602,0,0,0,0,0,0,0
"1351","lcl|c233377_g4_i3|m.18471",36.0375,60.1761,21.9635,26.9306,10.2522,19.7509,0,0,37.9853,20.359,0,29.7468,20.3251,27.6458,26.6604,19.4215,0,0,10.9671,22.4389,29.5824,28.9892,9.9523,10.8314,41.2825,0,0,37.7643,10.4295,9.9731,30.9676,66.4632,29.3689
"1352","lcl|c233384_g5_i1|m.18475",26.5382,29.5427,13.8635,0,0,0,16.0299,61.1137,0,0,0,0,0,3.8778,3.7396,0,4.4393,4.6761,0,4.7212,0,8.1325,0,4.5579,8.6859,4.0881,12.6118,7.9457,17.5551,0,8.6875,13.984,12.3586
"1353","lcl|c233557_g1_i1|m.18714",6.5456,14.5733,0,3.261,0,21.5245,0,0,3.4497,0,13.7351,10.806,0,50.2138,6.4565,14.1103,0,12.1102,0,16.3025,14.3284,3.5103,7.2307,0,7.4983,31.7617,3.6291,65.1626,56.8301,47.0974,11.2495,12.0719,3.5562
"1354","lcl|c232758_g3_i3|m.17747",0,7.257,0,0,0,0,0,0,0,0,3.4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7346,0,0
"1355","lcl|c232758_g3_i1|m.17745",0,7.4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0501,0,0,0,0,0,0,0,0,0,3.8516,0,3.8121,0,0
"1356","lcl|c233603_g4_i1|m.18756",0,0,0,5.1379,0,5.6522,5.4507,0,0,0,0,0,0,0,0,5.5579,0,0,0,0,0,0,0,0,5.907,5.5603,5.7179,5.4036,5.9693,0,0,6.34,5.6031
"1357","lcl|c233661_g2_i3|m.18841",38.1826,0,0,0,0,0,839.511,773.7747,273.6754,163.9383,176.2672,218.5212,189.5073,328.0637,271.1742,288.0853,17.8841,0,27.8878,19.0196,16.7164,368.5768,278.381,165.2564,157.4634,263.5044,330.2502,288.0875,114.9232,228.2412,139.9933,215.9527,174.2556
"1358","lcl|c233726_g3_i6|m.18901",0,0,0,0,0,0,0,3.6783,0,0,0,0,0,0,0,0,3.7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1359","lcl|c233761_g2_i1|m.18976",2.3618,5.2584,0,0,0,2.5889,7.4897,0,0,8.0057,0,2.5994,0,0,0,0,2.7656,5.8262,2.875,0,2.585,0,0,2.8395,2.7056,0,2.619,4.95,0,2.6144,2.7061,2.9039,0
"1360","lcl|c215423_g1_i1|m.4014",0,0,0,0,4.8023,0,0,4.8592,0,0,8.8555,0,9.5207,0,0,0,0,0,0,5.2554,0,0,0,0,0,9.1013,14.039,0,0,4.6716,0,0,0
"1361","lcl|c233765_g2_i1|m.18981",0,0,0,1.8888,0,0,0,0,1.998,0,0,0,2.1382,0,0,0,2.2197,0,0,0,4.1495,0,8.376,0,15.2004,0,0,0,0,0,2.1719,0,6.1793
"1362","lcl|c233767_g1_i3|m.18989",816.4124,779.0074,663.4315,765.0478,818.4354,862.9366,698.6141,738.6032,932.2526,977.3546,795.3874,1080.3809,1063.4336,815.1887,987.4577,848.5421,819.416,1126.8646,1455.2344,544.6525,1276.526,1000.7419,794.4979,1086.686,501.0198,1027.0683,991.5203,621.2795,956.3536,914.5019,668.1498,549.6978,918.8021
"1363","lcl|c233774_g10_i4|m.19004",0,0,8.5735,0,0,7.7098,0,0,14.8276,15.8943,7.3796,7.7411,15.8678,7.1944,13.8759,7.5812,8.2361,8.6755,8.562,26.2771,23.095,0,7.7698,0,8.0573,7.5844,7.7994,14.7413,0,7.786,0,8.648,0
"1364","lcl|c233774_g10_i1|m.19002",7.0029,7.7957,8.536,0,15.9379,7.6761,0,0,14.7629,15.8249,7.3474,7.7073,15.7985,7.163,13.8153,7.5481,8.2001,8.6376,8.5246,0,0,37.5551,7.7359,16.8384,8.0222,7.5513,7.7654,14.6769,0,7.752,0,8.6102,0
"1365","lcl|c233784_g1_i2|m.19012",3.1946,3.5562,0,3.183,0,0,10.1305,7.3566,3.3672,3.6095,0,3.5159,7.2069,3.2676,3.1511,3.4433,0,3.9403,7.7775,0,0,3.4263,0,0,0,0,0,0,0,3.5363,0,7.8555,6.9425
"1366","lcl|c233817_g1_i1|m.19030",0,0,0,0,0,4.816,0,5.0589,0,0,0,4.8356,0,0,4.3338,0,15.4342,5.4192,0,0,0,0,0,0,0,0,4.872,0,0,0,10.068,5.402,0
"1367","lcl|c233833_g1_i2|m.19042",0,0,0,0,0,0,3.2227,0,0,0,0,0,0,0,1.5037,0,0,0,0,0,1.6685,1.635,0,0,0,0,0,0,0,1.6875,0,0,0
"1368","lcl|c233847_g4_i8|m.19069",0,0,0,0,10.1949,0,0,0,0,0,0,0,10.1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","lcl|c233922_g1_i2|m.19174",8.2099,6.0929,6.6715,2.7268,10.8995,5.9994,2.8928,0,10.0959,6.1841,11.485,3.0119,0,2.7992,4.0491,2.9497,6.409,6.7509,4.997,3.408,7.4882,4.4028,3.0231,3.2901,12.5397,8.8528,7.5865,8.6033,4.752,9.0881,3.1355,5.0471,5.9473
"1370","lcl|c233934_g1_i3|m.19215",0,0,0,0,0,0,6.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5227,0,0,3.7414,0
"1371","lcl|c233948_g1_i2|m.19238",158.1699,122.2757,128.5317,65.6665,109.9934,101.1356,134.6845,187.1803,83.3596,114.1776,170.5599,125.7245,118.9436,76.3984,195.0226,118.3912,138.9079,113.8031,85.5734,142.2563,187.5444,212.0579,189.2852,184.8759,186.2238,127.917,112.0554,253.2276,116.9819,199.4071,130.8841,151.2569,233.9321
"1372","lcl|c215430_g1_i6|m.4026",0,0,0,5.7067,0,25.1119,6.0542,13.1893,12.0739,6.4712,12.0182,12.607,6.4605,0,0,0,6.7065,14.1286,0,7.1324,6.2687,12.2859,6.3268,20.657,0,0,0,18.0055,0,0,0,7.0419,0
"1373","lcl|c233953_g2_i7|m.19245",20.5598,11.4438,0,0,0,0,10.8665,11.8366,0,0,0,0,0,0,10.1401,11.0802,0,25.3591,0,0,11.2514,22.0516,11.3559,0,35.3283,0,22.7983,43.09,0,0,0,25.2787,22.3405
"1374","lcl|c234030_g1_i2|m.19353",3.855,4.2914,9.3979,3.8411,4.3868,4.2256,4.0749,4.4387,4.0633,4.3556,4.0446,4.2427,4.3484,3.9431,3.8025,0,13.542,9.5096,4.6927,0,8.4386,4.1347,8.5169,4.6346,0,8.3137,8.5494,4.0397,4.4626,12.802,8.8337,0,8.3777
"1375","lcl|c234044_g4_i5|m.19369",2.5395,1.4135,1.5477,1.2652,0,0,1.3422,1.462,1.3384,2.8693,2.6644,1.3974,1.4323,0,0,0,0,0,0,1.5812,0,0,0,0,1.4545,1.3692,1.408,1.3306,0,1.4055,0,0,1.3797
"1376","lcl|c234077_g1_i1|m.19404",0,0,0,2.3158,0,0,0,2.6761,0,0,2.4385,0,10.4866,9.5091,0,0,0,0,0,0,0,12.464,5.1348,5.5884,0,0,0,9.7421,0,0,0,0,0
"1377","lcl|c234080_g1_i1|m.19410",3.5716,0,4.3536,3.5588,8.1287,0,0,0,7.5294,4.0355,11.242,3.9309,8.0576,3.6533,10.5692,0,0,0,0,0,7.8184,0,0,0,20.4574,3.8513,11.8815,7.4856,12.4039,7.9074,20.4612,4.3914,15.5239
"1378","lcl|c234082_g2_i6|m.19416",0,3.9496,0,0,4.0374,3.889,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2548,0,0,0,0,8.1286,0,0,3.7179,4.1072,0,4.0651,4.3623,0
"1379","lcl|c234108_g1_i5|m.19456",0,5.5614,6.0896,0,0,5.4761,5.2809,0,0,5.6447,10.4832,5.4984,5.6353,0,4.9279,0,35.0996,0,12.1629,37.3282,5.468,5.3583,0,6.0062,34.3378,10.7741,0,0,0,5.5302,28.6201,6.1425,10.857
"1380","lcl|c234114_g3_i3|m.19475",0,0,0,2.5444,2.9059,0,0,0,0,0,2.6792,0,2.8805,0,2.5189,0,0,0,0,0,2.7949,0,0,3.07,14.6264,0,0,0,0,2.8268,0,6.2794,0
"1381","lcl|c234120_g6_i1|m.19489",9.7192,32.4586,0,19.3683,0,31.9606,0,0,20.4891,21.963,10.1973,10.6968,32.8897,39.7653,28.7609,20.9517,22.7616,0,0,60.5169,42.5509,20.8488,0,23.3696,11.1338,20.9606,0,20.3698,45.0049,0,11.1358,59.7498,10.5609
"1382","lcl|c228588_g1_i6|m.13448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1383","lcl|c234135_g3_i2|m.19525",0,3.6961,0,3.3082,3.7782,0,0,0,0,3.7514,13.9342,0,0,0,3.2751,0,11.6635,4.0953,0,4.1347,0,0,0,3.9917,3.8035,0,3.6817,3.4793,3.8436,0,0,0,7.2156
"1384","lcl|c215434_g3_i1|m.4032",3.2009,0,0,0,0,0,0,0,0,7.2333,0,3.5229,0,0,3.1574,0,0,0,0,0,0,0,0,0,0,0,7.0989,0,0,0,0,3.9356,0
"1385","lcl|c234177_g2_i1|m.19581",7.7848,0,0,7.7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6945,0,8.3496,0,9.3592,17.8357,16.7888,0,8.1578,0,0,0,0,0
"1386","lcl|c234181_g4_i3|m.19583",11.879,0,0,0,0,0,0,0,0,13.4218,12.4633,0,0,0,0,0,0,0,0,14.793,13.0017,0,0,14.2814,0,0,0,0,13.7515,0,0,0,0
"1387","lcl|c234222_g6_i3|m.19630",2.746,0,3.3472,2.7361,3.1248,3.01,5.8054,0,5.7889,0,0,3.0222,3.0975,0,0,0,3.2155,0,3.3427,0,6.011,0,3.0334,3.3014,12.5827,2.961,3.045,2.8776,0,0,6.2925,0,0
"1388","lcl|c234339_g1_i1|m.19739",2.9975,0,0,0,0,0,0,0,0,0,3.145,0,0,0,0,3.2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","lcl|c234421_g4_i7|m.19822",41.5766,66.1195,54.2987,47.3447,54.0708,35.8077,6.2784,17.0973,62.6055,50.3319,74.78,55.5641,56.9479,30.3763,67.3751,48.0142,24.3422,65.9336,18.0754,59.1721,35.7545,54.1489,19.6835,46.4146,68.0397,28.8208,55.9826,56.017,68.7574,62.4611,85.0654,36.5137,45.1774
"1390","lcl|c234442_g1_i3|m.19849",5.3814,2.9953,9.8394,10.7241,18.3714,8.8482,5.6885,0,5.6723,12.1607,5.6461,8.8841,6.0702,8.2566,5.3082,2.9002,6.3014,3.3188,6.5508,10.0523,8.835,8.6578,0,6.4698,15.4117,2.9014,14.9184,5.6393,12.4594,8.9356,9.2487,6.6166,8.7713
"1391","lcl|c234487_g2_i3|m.19886",0,0,0,3.2086,7.3289,3.5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4724,0,0,0,0,0,0,0
"1392","lcl|c234533_g4_i3|m.19947",741.1907,652.5823,763.8323,1000.3564,874.1069,635.1836,398.8627,543.0906,504.2635,426.3411,876.6228,875.0735,539.6398,668.5333,638.057,443.0219,678.543,440.4805,647.9805,461.5052,840.7372,556.4787,565.694,1166.5157,455.4087,603.057,500.6055,444.8409,616.217,716.0509,440.0524,414.2316,900.5645
"1393","lcl|c234544_g3_i6|m.19962",70.2336,78.185,71.3414,46.6536,71.0419,76.9854,90.7388,76.3762,61.6915,79.3555,57.3131,51.5322,39.6117,11.9731,19.2439,29.4394,118.7921,134.7547,52.2472,29.1541,46.9768,16.7399,90.5154,56.2917,44.6976,42.0742,82.2071,114.4873,76.7875,77.7464,76,67.164,118.7143
"1394","lcl|c234579_g2_i6|m.20008",24.298,11.5924,38.0796,20.7517,31.5998,30.4387,11.0076,0,21.9526,23.5318,21.8513,22.9218,7.8309,21.3028,30.8153,18.7068,12.1937,0,16.9017,17.2906,37.9918,37.23,0,29.212,31.8108,29.9437,15.3963,10.9124,40.1829,23.0547,47.725,25.607,22.6306
"1395","lcl|c215455_g1_i1|m.4036",46.3488,61.9153,67.7949,73.8906,84.388,121.9307,68.5906,85.3876,87.9372,83.7896,48.6286,30.6066,73.1938,47.4081,73.1491,49.957,151.963,91.4685,112.8407,34.6311,40.5832,19.8847,92.1598,66.8667,63.7135,79.9652,133.6272,106.8532,64.3856,82.0906,74.3461,34.1921,70.508
"1396","lcl|c234620_g1_i3|m.20041",0,2.7444,3.005,3.6846,2.8054,5.4046,3.9089,1.4193,1.2993,2.7855,1.2933,5.4265,0,2.5216,1.2159,1.3286,4.3301,6.0815,6.002,6.1401,6.7457,0,1.3617,4.4458,2.8241,2.6583,4.1005,2.5834,4.2808,5.458,4.2369,3.0311,5.3576
"1397","lcl|c234643_g1_i12|m.20068",186.6337,130.8139,176.9389,158.411,62.9272,121.2299,219.2026,318.3634,225.8655,218.6836,210.3188,357.5604,272.8994,509.0644,204.5495,335.2717,178.0699,161.9919,260.8468,223.8083,211.8373,252.0727,122.1735,149.5855,197.9604,126.7121,168.6291,144.8716,184.0447,91.8212,229.6765,84.9889,187.7754
"1398","lcl|c234643_g1_i1|m.20065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5494,113.8927,0,0,0,0
"1399","lcl|c234643_g1_i2|m.20073",470.8014,139.2148,233.1357,395.8063,301.3579,161.2692,295.4877,389.6301,209.355,515.3251,602.0134,526.2551,514.4673,677.1958,174.1486,253.7265,499.6057,235.9091,483.5585,210.6989,499.1919,457.6214,211.2817,265.3199,101.1233,182.4436,187.6157,154.1752,110.7058,211.7222,134.8559,434.1451,399.6688
"1400","lcl|c234643_g1_i7|m.20081",70.6461,180.8818,86.1125,77.4305,96.4699,154.8752,119.4831,154.5535,186.1617,119.7323,66.709,85.5276,79.6887,65.0347,195.118,68.5313,107.5408,174.2737,103.197,114.369,100.5194,250.0477,148.2766,101.9202,137.5781,121.8853,117.5068,96.2407,147.2076,70.3828,153.7922,86.8609,69.0881
"1401","lcl|c234643_g1_i6|m.20078",154.7398,195.7484,154.3226,112.1323,160.0781,154.1959,171.0036,194.3693,237.2418,71.5243,103.3145,170.305,134.8766,71.9438,173.4484,106.1367,57.6526,69.4038,111.3064,105.1084,161.6653,188.5993,108.7773,160.6659,120.86,98.5975,148.1892,88.4479,73.281,109.0041,169.2353,86.4799,137.5702
"1402","lcl|c234655_g3_i2|m.20090",0,0,0,4.8129,5.4967,0,5.1059,5.5618,0,10.9154,20.2717,5.3162,5.4486,14.8222,4.7646,0,11.3122,0,5.88,18.0457,0,0,0,0,0,5.2086,10.7125,0,5.5917,0,5.5344,11.878,0
"1403","lcl|c234687_g2_i2|m.20139",35.1168,52.1234,85.6096,23.3268,93.2425,76.9854,61.8674,53.9126,24.6766,39.6777,36.8442,12.8831,26.4078,11.9731,57.7317,12.6169,27.4136,14.438,85.4953,72.8854,89.6829,0,64.6539,42.2188,13.4093,50.489,38.9402,0,27.1015,0,13.4118,0,0
"1404","lcl|c234783_g2_i5|m.20249",87.4728,54.0977,201.3988,0,33.1798,308.9526,51.3687,55.9548,92.2008,186.6857,244.7346,53.4842,109.6323,139.1786,249.2612,104.7583,284.5195,107.8913,319.4417,217.861,308.4938,10.4244,96.6281,233.6959,133.6053,167.6846,290.9897,61.1095,191.2707,129.1061,100.2225,119.4995,190.097
"1405","lcl|c234833_g2_i1|m.20306",0,5.1153,11.202,0,0,0,4.8572,5.2909,0,5.1918,0,5.0572,5.1832,0,0,0,10.7612,11.3353,0,0,0,0,0,0,0,14.8646,10.1907,4.8152,5.3193,5.0866,15.7944,5.6497,0
"1406","lcl|c234833_g2_i3|m.20312",0,0,0,0,0,0,6.3969,6.968,0,6.8375,6.3492,6.6603,6.8262,0,5.9692,0,0,0,0,0,0,0,6.685,7.2754,0,0,13.4209,6.3415,7.0055,6.6989,0,7.4405,0
"1407","lcl|c234838_g1_i12|m.20324",0,0,0,0,0,0,0,0,0,15.0996,0,4.2023,0,0,0,0,0,7.0643,0,0,0,0,0,0,0,0,4.234,0,0,0,0,0,0
"1408","lcl|c234851_g1_i2|m.20336",7.4938,8.3422,9.1344,29.867,8.5275,4.1071,3.9607,0,7.8988,8.4671,3.9312,12.3713,21.1324,0,7.3918,20.1929,4.3874,4.6215,0,9.3321,12.303,12.0563,0,9.0093,12.8767,0,8.3097,3.9264,21.6875,8.2954,21.4651,18.4275,8.1428
"1409","lcl|c234869_g3_i5|m.20367",6.3891,0,2.596,10.6101,9.694,14.0066,11.2561,17.1654,2.2448,9.6252,8.9379,11.7196,2.4023,0,8.4029,4.591,2.4938,2.6268,5.185,2.6521,9.3239,4.5685,7.0578,2.5604,9.7587,2.2965,9.4463,8.927,2.4654,11.7876,9.7605,0,4.6283
"1410","lcl|c215465_g1_i1|m.4044",308.7806,166.3253,254.9679,347.3662,266.3659,595.0431,189.5217,303.9283,351.7184,196.951,313.5187,285.0276,348.3039,392.2501,181.7653,225.4581,157.4577,208.8579,351.6284,229.4757,332.5112,283.1097,242.0704,275.4273,262.4389,392.0344,485.9869,240.0729,213.3189,209.4968,199.7187,208.1964,232.7015
"1411","lcl|c234883_g2_i2|m.20378",0,8.915,4.8808,3.9897,9.1131,2.1945,4.2326,4.6105,2.1103,4.5242,4.2011,4.4069,4.5167,4.0957,1.9748,4.3159,2.3444,7.4083,7.3114,0,2.1913,2.1473,4.4233,7.2209,0,2.1589,4.4401,2.098,0,0,0,4.9232,4.351
"1412","lcl|c234883_g2_i9|m.20380",0,8.9039,4.8747,3.9847,9.1017,2.1918,4.2273,4.6048,2.1077,4.5186,4.1959,4.4014,4.5111,4.0906,1.9724,4.3105,2.3414,7.399,7.3023,0,2.1886,2.1447,4.4177,7.2119,9.1625,2.1562,4.4346,2.0954,0,0,0,4.9171,4.3455
"1413","lcl|c234885_g2_i10|m.20382",3.9695,2.2094,0,1.9776,4.5171,6.5266,0,0,4.184,0,4.1647,4.3688,2.2388,2.0301,1.9577,4.2785,4.6481,4.8961,2.416,0,2.1723,2.1287,2.1925,2.3861,0,2.1402,2.2008,2.0798,2.2976,2.197,2.274,4.8806,6.4699
"1414","lcl|c234898_g1_i3|m.20394",6.3638,28.3369,0,31.7041,36.2081,6.9755,3.3634,0,6.7077,46.7368,6.6768,17.5097,21.5349,13.0184,6.2772,13.7183,0,7.8492,3.8733,31.6993,20.8955,10.2382,0,11.4761,36.4499,0,3.5283,23.3404,33.1509,21.1334,14.5826,31.2975,10.3724
"1415","lcl|c234912_g2_i1|m.20410",0,0,0,13.3714,11.4533,25.7423,0,0,0,0,0,7.3848,0,0,0,0,0,0,0,0,0,0,0,0,7.6865,0,14.8809,3.5157,19.4189,7.4277,3.844,0,0
"1416","lcl|c234955_g3_i8|m.20446",77.1303,504.4424,203.7018,80.0543,219.4256,380.453,78.1339,33.3037,50.8121,130.7218,148.3611,194.5367,188.5061,16.4361,155.3319,65.8151,349.976,404.3221,402.9475,188.0997,221.6013,10.3408,479.2677,170.0032,36.8151,180.2022,317.1664,77.4584,148.8137,174.3192,44.1863,75.0764,188.5732
"1417","lcl|c235052_g1_i4|m.20524",9.8992,0,0,0,0,0,5.232,5.6991,0,0,0,10.8949,0,5.0627,0,0,0,6.105,0,0,0,0,5.4676,0,11.34,0,5.4885,0,0,0,0,0,0
"1418","lcl|c223297_g2_i1|m.9009",0,0,26.2383,0,0,0,5.6885,6.1963,0,0,0,0,0,0,0,0,12.6029,19.9128,0,0,0,0,5.9447,0,0,0,0,0,0,0,0,0,0
"1419","lcl|c221431_g3_i2|m.7619",8.7156,0,0,0,0,0,4.6064,5.0177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8139,0,0,0,0,0,0,0,0,0,0
"1420","lcl|c235089_g1_i3|m.20552",18.2978,14.5495,17.5243,13.0227,23.7964,11.461,13.8155,13.5441,19.2868,17.7208,2.7425,21.5768,7.3714,14.7054,16.7596,15.496,13.7738,8.0603,11.1369,16.2759,22.888,15.4199,12.994,17.2844,32.9385,5.6373,15.9421,19.1745,19.669,23.1486,23.9597,14.4627,31.2439
"1421","lcl|c235253_g1_i1|m.20757",20.2143,22.5028,16.4265,6.7138,19.169,14.7717,78.348,27.1545,14.2046,11.4198,7.0695,22.2476,19.0014,20.6763,39.8786,14.5253,7.89,37.3993,8.2023,29.3685,25.8121,0,29.7734,52.6552,34.7346,7.2657,22.4152,3.5305,19.5005,0,30.8809,4.1423,0
"1422","lcl|c235267_g2_i2|m.20774",0,0,0,7.1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6457,16.476,0,0,0,0,0,8.2395,0,0
"1423","lcl|c235276_g3_i3|m.20780",0,30.8862,33.8193,22.1161,25.258,42.5773,23.4625,19.1679,23.3958,12.5394,29.1099,18.3216,25.0371,11.3517,16.4206,23.924,32.4884,27.3773,20.2645,27.641,18.2203,11.9033,12.2596,33.3562,31.7833,29.9178,30.7659,23.2597,19.2711,12.2852,12.7157,6.8226,30.148
"1424","lcl|c191891_g1_i1|m.849",0,0,0,0,0,0,0,0,0,0,0,37.2555,57.2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1425","lcl|c215551_g6_i1|m.4083",34.8623,38.8092,14.1649,34.7366,39.6715,25.4759,0,0,24.4978,26.2601,12.1924,38.3691,26.2164,11.8864,11.4627,25.0509,54.4298,0,28.2919,28.9429,25.438,37.3919,64.1853,13.971,53.2485,37.5923,25.772,12.1776,26.9051,25.7277,13.3146,0,25.2544
"1426","lcl|c235384_g3_i4|m.20872",5.6868,4.2204,6.9318,1.8888,4.3142,4.1556,8.015,2.1826,3.9961,0,1.9888,2.0863,0,3.8778,0,2.0432,2.2197,2.3381,2.3075,2.3606,2.0747,6.0994,2.094,2.2789,2.1715,8.1761,8.4079,7.9457,2.1944,4.1967,2.1719,4.6613,6.1793
"1427","lcl|c235441_g4_i6|m.20931",2.0936,2.3306,0,0,0,0,4.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3983,0,0,0,0,0,0,0,0
"1428","lcl|c235488_g3_i10|m.20959",3.8457,0,0,0,0,0,0,0,0,0,4.0349,0,0,0,0,0,0,0,0,4.7891,0,0,0,0,8.8109,0,0,0,0,0,0,0,0
"1429","lcl|c235506_g6_i4|m.20981",184.3296,256.4979,134.8106,192.8481,136.3423,60.615,233.8161,180.4059,87.4318,72.8945,48.3491,182.584,124.754,216.8237,100.002,99.3398,53.9606,68.2071,168.2883,218.0697,171.4873,316.3265,101.8112,99.7237,253.3893,178.8877,91.9795,453.9309,234.7237,142.833,52.7992,260.6326,90.1322
"1430","lcl|c235529_g1_i1|m.21016",0,0,0,11.7925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9537,31.7348,0,0,0,0,0,0,13.7007,0,0,0,0
"1431","lcl|c217263_g3_i1|m.5056",5.707,0,6.9564,0,0,0,0,0,0,0,0,0,6.4375,0,0,0,0,0,0,7.107,0,0,0,0,0,0,0,0,0,0,0,0,0
